task_id,domain,anchor,layer,window,alpha,component,final_kl,final_flip,delta_nll_suffix,metric,value
code_12,code,mid,4,5,0.75,resid,0.006247104145586491,0.0,0.3487946093082428,,
code_12,code,mid,4,5,1.0,resid,0.0016403220361098647,0.0,0.3755849301815033,,
code_12,code,mid,6,1,0.25,resid,7.5187253969488665e-06,0.0,-0.001110166311264038,,
code_12,code,mid,6,1,0.5,resid,0.0016275070374831557,0.0,0.004952460527420044,,
code_12,code,mid,6,1,0.75,resid,0.0016400532331317663,0.0,0.0701078474521637,,
code_12,code,mid,6,1,1.0,resid,0.0002007328293984756,0.0,0.07872360944747925,,
code_12,code,mid,6,3,0.25,resid,5.476310320773337e-07,0.0,0.0020752549171447754,,
code_12,code,mid,6,3,0.5,resid,8.693063136888668e-06,0.0,0.05277007818222046,,
code_12,code,mid,6,3,0.75,resid,0.0016382632311433554,0.0,0.1998559534549713,,
code_12,code,mid,6,3,1.0,resid,0.0016551462467759848,0.0,0.21594324707984924,,
code_12,code,mid,6,5,0.25,resid,0.0016394599806517363,0.0,0.004269152879714966,,
code_12,code,mid,6,5,0.5,resid,0.0015544764464721084,0.0,0.05669289827346802,,
code_12,code,mid,6,5,0.75,resid,0.006258595734834671,0.0,0.3377552330493927,,
code_12,code,mid,6,5,1.0,resid,0.006622738670557737,0.0,0.37771376967430115,,
code_12,code,mid,12,1,0.25,resid,3.96847644879017e-06,0.0,6.085634231567383e-05,,
code_12,code,mid,12,1,0.5,resid,0.0016306702746078372,0.0,0.008337050676345825,,
code_12,code,mid,12,1,0.75,resid,1.1462341717560776e-05,0.0,0.06395027041435242,,
code_12,code,mid,12,1,1.0,resid,0.0016440218314528465,0.0,0.07379445433616638,,
code_12,code,mid,12,3,0.25,resid,6.922633474459872e-06,0.0,0.002610534429550171,,
code_12,code,mid,12,3,0.5,resid,6.33515628578607e-06,0.0,0.0674181580543518,,
code_12,code,mid,12,3,0.75,resid,0.0015537588624283671,0.0,0.18382573127746582,,
code_12,code,mid,12,3,1.0,resid,0.0016424006316810846,0.0,0.2012978494167328,,
code_12,code,mid,12,5,0.25,resid,0.0015442928997799754,0.0,0.003378957509994507,,
code_12,code,mid,12,5,0.5,resid,0.00626338878646493,0.0,0.07402795553207397,,
code_12,code,mid,12,5,0.75,resid,0.0016395051497966051,0.0,0.2914370596408844,,
code_12,code,mid,12,5,1.0,resid,0.0016503446968272328,0.0,0.33582767844200134,,
code_12,code,mid,16,1,0.25,resid,2.251502337458078e-06,0.0,0.0010751783847808838,,
code_12,code,mid,16,1,0.5,resid,6.252889761526603e-06,0.0,0.007753133773803711,,
code_12,code,mid,16,1,0.75,resid,9.440944268135354e-06,0.0,0.055985480546951294,,
code_12,code,mid,16,1,1.0,resid,0.001641097362153232,0.0,0.06851950287818909,,
code_12,code,mid,16,3,0.25,resid,5.321493517840281e-06,0.0,0.0018840134143829346,,
code_12,code,mid,16,3,0.5,resid,0.0015458287671208382,0.0,0.07080072164535522,,
code_12,code,mid,16,3,0.75,resid,0.0016396665014326572,0.0,0.17053356766700745,,
code_12,code,mid,16,3,1.0,resid,8.94184904609574e-06,0.0,0.19250476360321045,,
code_12,code,mid,16,5,0.25,resid,0.0015433923108503222,0.0,0.003602355718612671,,
code_12,code,mid,16,5,0.5,resid,0.001646643504500389,0.0,0.08815211057662964,,
code_12,code,mid,16,5,0.75,resid,0.0016562454402446747,0.0,0.2821420133113861,,
code_12,code,mid,16,5,1.0,resid,0.0016653495840728283,0.0,0.322216659784317,,
code_12,code,final,0,1,0.25,resid,0.00023837268236093223,0.0,0.0,,
code_12,code,final,0,1,0.5,resid,0.025582337751984596,0.0,0.0,,
code_12,code,final,0,1,0.75,resid,14.846343040466309,1.0,0.0,,
code_12,code,final,0,1,1.0,resid,16.94921875,1.0,0.0,,
code_12,code,final,0,3,0.25,resid,0.00023837268236093223,0.0,0.0,,
code_12,code,final,0,3,0.5,resid,0.025582337751984596,0.0,0.0,,
code_12,code,final,0,3,0.75,resid,14.846343040466309,1.0,0.0,,
code_12,code,final,0,3,1.0,resid,16.94921875,1.0,0.0,,
code_12,code,final,0,5,0.25,resid,0.00023837268236093223,0.0,0.0,,
code_12,code,final,0,5,0.5,resid,0.025582337751984596,0.0,0.0,,
code_12,code,final,0,5,0.75,resid,14.846343040466309,1.0,0.0,,
code_12,code,final,0,5,1.0,resid,16.94921875,1.0,0.0,,
code_12,code,final,2,1,0.25,resid,0.0009086673962883651,0.0,0.0,,
code_12,code,final,2,1,0.5,resid,0.06215767562389374,0.0,0.0,,
code_12,code,final,2,1,0.75,resid,17.08892059326172,1.0,0.0,,
code_12,code,final,2,1,1.0,resid,18.872739791870117,1.0,0.0,,
code_12,code,final,2,3,0.25,resid,0.0009086673962883651,0.0,0.0,,
code_12,code,final,2,3,0.5,resid,0.06215767562389374,0.0,0.0,,
code_12,code,final,2,3,0.75,resid,17.08892059326172,1.0,0.0,,
code_12,code,final,2,3,1.0,resid,18.872739791870117,1.0,0.0,,
code_12,code,final,2,5,0.25,resid,0.0009086673962883651,0.0,0.0,,
code_12,code,final,2,5,0.5,resid,0.06215767562389374,0.0,0.0,,
code_12,code,final,2,5,0.75,resid,17.08892059326172,1.0,0.0,,
code_12,code,final,2,5,1.0,resid,18.872739791870117,1.0,0.0,,
code_12,code,final,4,1,0.25,resid,0.0009708338184282184,0.0,0.0,,
code_12,code,final,4,1,0.5,resid,0.07032553851604462,0.0,0.0,,
code_12,code,final,4,1,0.75,resid,14.408344268798828,1.0,0.0,,
code_12,code,final,4,1,1.0,resid,18.08439064025879,1.0,0.0,,
code_12,code,final,4,3,0.25,resid,0.0009708338184282184,0.0,0.0,,
code_12,code,final,4,3,0.5,resid,0.07032553851604462,0.0,0.0,,
code_12,code,final,4,3,0.75,resid,14.408344268798828,1.0,0.0,,
code_12,code,final,4,3,1.0,resid,18.08439064025879,1.0,0.0,,
code_12,code,final,4,5,0.25,resid,0.0009708338184282184,0.0,0.0,,
code_12,code,final,4,5,0.5,resid,0.07032553851604462,0.0,0.0,,
code_12,code,final,4,5,0.75,resid,14.408344268798828,1.0,0.0,,
code_12,code,final,4,5,1.0,resid,18.08439064025879,1.0,0.0,,
code_12,code,final,6,1,0.25,resid,0.002685088897123933,0.0,0.0,,
code_12,code,final,6,1,0.5,resid,0.028098195791244507,0.0,0.0,,
code_12,code,final,6,1,0.75,resid,12.582601547241211,1.0,0.0,,
code_12,code,final,6,1,1.0,resid,18.041154861450195,1.0,0.0,,
code_12,code,final,6,3,0.25,resid,0.002685088897123933,0.0,0.0,,
code_12,code,final,6,3,0.5,resid,0.028098195791244507,0.0,0.0,,
code_12,code,final,6,3,0.75,resid,12.582601547241211,1.0,0.0,,
code_12,code,final,6,3,1.0,resid,18.041154861450195,1.0,0.0,,
code_12,code,final,6,5,0.25,resid,0.002685088897123933,0.0,0.0,,
code_12,code,final,6,5,0.5,resid,0.028098195791244507,0.0,0.0,,
code_12,code,final,6,5,0.75,resid,12.582601547241211,1.0,0.0,,
code_12,code,final,6,5,1.0,resid,18.041154861450195,1.0,0.0,,
code_12,code,final,12,1,0.25,resid,0.004162350669503212,0.0,0.0,,
code_12,code,final,12,1,0.5,resid,0.04987267032265663,0.0,0.0,,
code_12,code,final,12,1,0.75,resid,17.287458419799805,1.0,0.0,,
code_12,code,final,12,1,1.0,resid,19.83936309814453,1.0,0.0,,
code_12,code,final,12,3,0.25,resid,0.004162350669503212,0.0,0.0,,
code_12,code,final,12,3,0.5,resid,0.04987267032265663,0.0,0.0,,
code_12,code,final,12,3,0.75,resid,17.287458419799805,1.0,0.0,,
code_12,code,final,12,3,1.0,resid,19.83936309814453,1.0,0.0,,
code_12,code,final,12,5,0.25,resid,0.004162350669503212,0.0,0.0,,
code_12,code,final,12,5,0.5,resid,0.04987267032265663,0.0,0.0,,
code_12,code,final,12,5,0.75,resid,17.287458419799805,1.0,0.0,,
code_12,code,final,12,5,1.0,resid,19.83936309814453,1.0,0.0,,
code_12,code,final,16,1,0.25,resid,0.002725094323977828,0.0,0.0,,
code_12,code,final,16,1,0.5,resid,0.07626469433307648,0.0,0.0,,
code_12,code,final,16,1,0.75,resid,15.531106948852539,1.0,0.0,,
code_12,code,final,16,1,1.0,resid,18.95576286315918,1.0,0.0,,
code_12,code,final,16,3,0.25,resid,0.002725094323977828,0.0,0.0,,
code_12,code,final,16,3,0.5,resid,0.07626469433307648,0.0,0.0,,
code_12,code,final,16,3,0.75,resid,15.531106948852539,1.0,0.0,,
code_12,code,final,16,3,1.0,resid,18.95576286315918,1.0,0.0,,
code_12,code,final,16,5,0.25,resid,0.002725094323977828,0.0,0.0,,
code_12,code,final,16,5,0.5,resid,0.07626469433307648,0.0,0.0,,
code_12,code,final,16,5,0.75,resid,15.531106948852539,1.0,0.0,,
code_12,code,final,16,5,1.0,resid,18.95576286315918,1.0,0.0,,
qa_9,qa,mid,0,1,0.25,resid,7.048125780784176e-07,0.0,0.000410616397857666,,
qa_9,qa,mid,0,1,0.5,resid,3.1608792028237076e-07,0.0,0.03701910376548767,,
qa_9,qa,mid,0,1,0.75,resid,1.3255290696179145e-06,0.0,0.07863390445709229,,
qa_9,qa,mid,0,1,1.0,resid,1.1026964784832671e-05,0.0,0.08664339780807495,,
qa_9,qa,mid,0,3,0.25,resid,3.334972461743746e-06,0.0,0.0018950700759887695,,
qa_9,qa,mid,0,3,0.5,resid,6.648257112829015e-06,0.0,0.1303059160709381,,
qa_9,qa,mid,0,3,0.75,resid,7.7827789937146e-06,0.0,0.20855411887168884,,
qa_9,qa,mid,0,3,1.0,resid,6.822974683018401e-06,0.0,0.21329709887504578,,
qa_9,qa,mid,0,5,0.25,resid,1.0011063977799495e-06,0.0,0.00405353307723999,,
qa_9,qa,mid,0,5,0.5,resid,6.9601119321305305e-06,0.0,0.17318055033683777,,
qa_9,qa,mid,0,5,0.75,resid,5.577397132583428e-06,0.0,0.3416225016117096,,
qa_9,qa,mid,0,5,1.0,resid,1.1660418749670498e-05,0.0,0.35076043009757996,,
qa_9,qa,mid,2,1,0.25,resid,2.4905493773985654e-06,0.0,-0.0009204447269439697,,
qa_9,qa,mid,2,1,0.5,resid,5.1236615945526864e-06,0.0,0.008620262145996094,,
qa_9,qa,mid,2,1,0.75,resid,9.375245895171247e-07,0.0,0.06739124655723572,,
qa_9,qa,mid,2,1,1.0,resid,1.1112117590528214e-06,0.0,0.0743010938167572,,
qa_9,qa,mid,2,3,0.25,resid,4.57345595350489e-06,0.0,0.0030575692653656006,,
qa_9,qa,mid,2,3,0.5,resid,6.992592034293921e-07,0.0,0.10351511836051941,,
qa_9,qa,mid,2,3,0.75,resid,5.046637397754239e-06,0.0,0.20288029313087463,,
qa_9,qa,mid,2,3,1.0,resid,5.377552042773459e-06,0.0,0.2148326337337494,,
qa_9,qa,mid,2,5,0.25,resid,3.398488388484111e-06,0.0,0.0037546753883361816,,
qa_9,qa,mid,2,5,0.5,resid,2.8575086616910994e-06,0.0,0.14962419867515564,,
qa_9,qa,mid,2,5,0.75,resid,4.598278337653028e-06,0.0,0.329060822725296,,
qa_9,qa,mid,2,5,1.0,resid,1.2432433322828729e-06,0.0,0.3492787778377533,,
qa_9,qa,mid,4,1,0.25,resid,6.671892151643988e-06,0.0,0.0013685524463653564,,
qa_9,qa,mid,4,1,0.5,resid,2.0774564291059505e-06,0.0,0.01920941472053528,,
qa_9,qa,mid,4,1,0.75,resid,7.032263056316879e-06,0.0,0.06412765383720398,,
qa_9,qa,mid,4,1,1.0,resid,8.158914170053322e-06,0.0,0.06980371475219727,,
qa_9,qa,mid,4,3,0.25,resid,1.1178264713862518e-07,0.0,0.0019434094429016113,,
qa_9,qa,mid,4,3,0.5,resid,4.818978595722001e-06,0.0,0.11797723174095154,,
qa_9,qa,mid,4,3,0.75,resid,3.794849874338979e-07,0.0,0.19487854838371277,,
qa_9,qa,mid,4,3,1.0,resid,7.034078407741617e-06,0.0,0.20822706818580627,,
qa_9,qa,mid,4,5,0.25,resid,2.799692708777002e-07,0.0,0.003304898738861084,,
qa_9,qa,mid,4,5,0.5,resid,5.050747404311551e-06,0.0,0.17254075407981873,,
qa_9,qa,mid,4,5,0.75,resid,6.064532044547377e-06,0.0,0.32522347569465637,,
qa_9,qa,mid,4,5,1.0,resid,5.137982952874154e-06,0.0,0.35548725724220276,,
qa_9,qa,mid,6,1,0.25,resid,7.960681614349596e-06,0.0,0.001045823097229004,,
qa_9,qa,mid,6,1,0.5,resid,6.210236733750207e-07,0.0,0.02039933204650879,,
qa_9,qa,mid,6,1,0.75,resid,5.693135335604893e-06,0.0,0.058838099241256714,,
qa_9,qa,mid,6,1,1.0,resid,6.947176984795078e-07,0.0,0.06994178891181946,,
qa_9,qa,mid,6,3,0.25,resid,2.816114488268795e-07,0.0,0.006201714277267456,,
qa_9,qa,mid,6,3,0.5,resid,4.1346609691572667e-07,0.0,0.1012561023235321,,
qa_9,qa,mid,6,3,0.75,resid,9.93677758742706e-07,0.0,0.18893465399742126,,
qa_9,qa,mid,6,3,1.0,resid,1.7330830814898945e-06,0.0,0.2105061113834381,,
qa_9,qa,mid,6,5,0.25,resid,4.946491571899969e-07,0.0,0.01050606369972229,,
qa_9,qa,mid,6,5,0.5,resid,1.075851400855754e-06,0.0,0.13824883103370667,,
qa_9,qa,mid,6,5,0.75,resid,1.0087159125760081e-06,0.0,0.3078071177005768,,
qa_9,qa,mid,6,5,1.0,resid,1.2016624850730295e-06,0.0,0.36157384514808655,,
qa_9,qa,mid,12,1,0.25,resid,6.420640602300409e-06,0.0,-0.0017928779125213623,,
qa_9,qa,mid,12,1,0.5,resid,1.5441805771843065e-06,0.0,0.020261138677597046,,
qa_9,qa,mid,12,1,0.75,resid,5.706050956177933e-07,0.0,0.050794124603271484,,
qa_9,qa,mid,12,1,1.0,resid,4.80979792882863e-07,0.0,0.05706167221069336,,
qa_9,qa,mid,12,3,0.25,resid,4.051727955811657e-06,0.0,-0.0003464818000793457,,
qa_9,qa,mid,12,3,0.5,resid,3.1251221344064106e-07,0.0,0.06847444176673889,,
qa_9,qa,mid,12,3,0.75,resid,1.039020730786433e-06,0.0,0.1829199492931366,,
qa_9,qa,mid,12,3,1.0,resid,4.949119556840742e-06,0.0,0.19906708598136902,,
qa_9,qa,mid,12,5,0.25,resid,2.551519742155506e-07,0.0,0.00029972195625305176,,
qa_9,qa,mid,12,5,0.5,resid,4.893108325632056e-06,0.0,0.10615995526313782,,
qa_9,qa,mid,12,5,0.75,resid,3.041502623091219e-06,0.0,0.3060183823108673,,
qa_9,qa,mid,12,5,1.0,resid,4.539856945484644e-06,0.0,0.33745381236076355,,
qa_9,qa,mid,16,1,0.25,resid,1.5050201085387016e-08,0.0,-0.002245873212814331,,
qa_9,qa,mid,16,1,0.5,resid,4.223426913085859e-06,0.0,0.015345573425292969,,
qa_9,qa,mid,16,1,0.75,resid,9.742623660713434e-06,0.0,0.04558449983596802,,
qa_9,qa,mid,16,1,1.0,resid,7.495218596886843e-07,0.0,0.049065858125686646,,
qa_9,qa,mid,16,3,0.25,resid,1.8131738954707544e-07,0.0,0.0016189813613891602,,
qa_9,qa,mid,16,3,0.5,resid,8.867590622685384e-06,0.0,0.06698974967002869,,
qa_9,qa,mid,16,3,0.75,resid,-5.053040297298139e-08,0.0,0.16847237944602966,,
qa_9,qa,mid,16,3,1.0,resid,9.051409506355412e-06,0.0,0.18633881211280823,,
qa_9,qa,mid,16,5,0.25,resid,1.2956306250089256e-07,0.0,0.002030789852142334,,
qa_9,qa,mid,16,5,0.5,resid,4.9172954277310055e-06,0.0,0.09495022892951965,,
qa_9,qa,mid,16,5,0.75,resid,8.486102160532027e-06,0.0,0.2911059558391571,,
qa_9,qa,mid,16,5,1.0,resid,1.0683452273951843e-05,0.0,0.31390514969825745,,
qa_9,qa,final,0,1,0.25,resid,2.2097801775089465e-05,0.0,0.0,,
qa_9,qa,final,0,1,0.5,resid,0.0011125048622488976,0.0,0.0,,
qa_9,qa,final,0,1,0.75,resid,1.8172597885131836,1.0,0.0,,
qa_9,qa,final,0,1,1.0,resid,2.0838606357574463,1.0,0.0,,
qa_9,qa,final,0,3,0.25,resid,2.2097801775089465e-05,0.0,0.0,,
qa_9,qa,final,0,3,0.5,resid,0.0011125048622488976,0.0,0.0,,
qa_9,qa,final,0,3,0.75,resid,1.8172597885131836,1.0,0.0,,
qa_9,qa,final,0,3,1.0,resid,2.0838606357574463,1.0,0.0,,
qa_9,qa,final,0,5,0.25,resid,2.2097801775089465e-05,0.0,0.0,,
qa_9,qa,final,0,5,0.5,resid,0.0011125048622488976,0.0,0.0,,
qa_9,qa,final,0,5,0.75,resid,1.8172597885131836,1.0,0.0,,
qa_9,qa,final,0,5,1.0,resid,2.0838606357574463,1.0,0.0,,
qa_9,qa,final,2,1,0.25,resid,8.314019214594737e-05,0.0,0.0,,
qa_9,qa,final,2,1,0.5,resid,0.0017905463464558125,0.0,0.0,,
qa_9,qa,final,2,1,0.75,resid,1.9157350063323975,1.0,0.0,,
qa_9,qa,final,2,1,1.0,resid,1.969836950302124,1.0,0.0,,
qa_9,qa,final,2,3,0.25,resid,8.314019214594737e-05,0.0,0.0,,
qa_9,qa,final,2,3,0.5,resid,0.0017905463464558125,0.0,0.0,,
qa_9,qa,final,2,3,0.75,resid,1.9157350063323975,1.0,0.0,,
qa_9,qa,final,2,3,1.0,resid,1.969836950302124,1.0,0.0,,
qa_9,qa,final,2,5,0.25,resid,8.314019214594737e-05,0.0,0.0,,
qa_9,qa,final,2,5,0.5,resid,0.0017905463464558125,0.0,0.0,,
qa_9,qa,final,2,5,0.75,resid,1.9157350063323975,1.0,0.0,,
qa_9,qa,final,2,5,1.0,resid,1.969836950302124,1.0,0.0,,
qa_9,qa,final,4,1,0.25,resid,0.00015236562467180192,0.0,0.0,,
qa_9,qa,final,4,1,0.5,resid,0.003530348651111126,0.0,0.0,,
qa_9,qa,final,4,1,0.75,resid,2.1790413856506348,1.0,0.0,,
qa_9,qa,final,4,1,1.0,resid,2.1132655143737793,1.0,0.0,,
qa_9,qa,final,4,3,0.25,resid,0.00015236562467180192,0.0,0.0,,
qa_9,qa,final,4,3,0.5,resid,0.003530348651111126,0.0,0.0,,
qa_9,qa,final,4,3,0.75,resid,2.1790413856506348,1.0,0.0,,
qa_9,qa,final,4,3,1.0,resid,2.1132655143737793,1.0,0.0,,
qa_9,qa,final,4,5,0.25,resid,0.00015236562467180192,0.0,0.0,,
qa_9,qa,final,4,5,0.5,resid,0.003530348651111126,0.0,0.0,,
qa_9,qa,final,4,5,0.75,resid,2.1790413856506348,1.0,0.0,,
qa_9,qa,final,4,5,1.0,resid,2.1132655143737793,1.0,0.0,,
qa_9,qa,final,6,1,0.25,resid,0.0002362517116125673,0.0,0.0,,
qa_9,qa,final,6,1,0.5,resid,0.00571619113907218,0.0,0.0,,
qa_9,qa,final,6,1,0.75,resid,1.4046478271484375,1.0,0.0,,
qa_9,qa,final,6,1,1.0,resid,2.987272262573242,1.0,0.0,,
qa_9,qa,final,6,3,0.25,resid,0.0002362517116125673,0.0,0.0,,
qa_9,qa,final,6,3,0.5,resid,0.00571619113907218,0.0,0.0,,
qa_9,qa,final,6,3,0.75,resid,1.4046478271484375,1.0,0.0,,
qa_9,qa,final,6,3,1.0,resid,2.987272262573242,1.0,0.0,,
qa_9,qa,final,6,5,0.25,resid,0.0002362517116125673,0.0,0.0,,
qa_9,qa,final,6,5,0.5,resid,0.00571619113907218,0.0,0.0,,
qa_9,qa,final,6,5,0.75,resid,1.4046478271484375,1.0,0.0,,
qa_9,qa,final,6,5,1.0,resid,2.987272262573242,1.0,0.0,,
qa_9,qa,final,12,1,0.25,resid,0.0005723233916796744,0.0,0.0,,
qa_9,qa,final,12,1,0.5,resid,0.010275942273437977,0.0,0.0,,
qa_9,qa,final,12,1,0.75,resid,3.8544209003448486,1.0,0.0,,
qa_9,qa,final,12,1,1.0,resid,5.095962047576904,1.0,0.0,,
qa_9,qa,final,12,3,0.25,resid,0.0005723233916796744,0.0,0.0,,
qa_9,qa,final,12,3,0.5,resid,0.010275942273437977,0.0,0.0,,
qa_9,qa,final,12,3,0.75,resid,3.8544209003448486,1.0,0.0,,
qa_9,qa,final,12,3,1.0,resid,5.095962047576904,1.0,0.0,,
qa_9,qa,final,12,5,0.25,resid,0.0005723233916796744,0.0,0.0,,
qa_9,qa,final,12,5,0.5,resid,0.010275942273437977,0.0,0.0,,
qa_9,qa,final,12,5,0.75,resid,3.8544209003448486,1.0,0.0,,
qa_9,qa,final,12,5,1.0,resid,5.095962047576904,1.0,0.0,,
qa_9,qa,final,16,1,0.25,resid,0.000183053343789652,0.0,0.0,,
qa_9,qa,final,16,1,0.5,resid,0.012777058407664299,0.0,0.0,,
qa_9,qa,final,16,1,0.75,resid,3.4730117321014404,1.0,0.0,,
qa_9,qa,final,16,1,1.0,resid,5.3275041580200195,1.0,0.0,,
qa_9,qa,final,16,3,0.25,resid,0.000183053343789652,0.0,0.0,,
qa_9,qa,final,16,3,0.5,resid,0.012777058407664299,0.0,0.0,,
qa_9,qa,final,16,3,0.75,resid,3.4730117321014404,1.0,0.0,,
qa_9,qa,final,16,3,1.0,resid,5.3275041580200195,1.0,0.0,,
qa_9,qa,final,16,5,0.25,resid,0.000183053343789652,0.0,0.0,,
qa_9,qa,final,16,5,0.5,resid,0.012777058407664299,0.0,0.0,,
qa_9,qa,final,16,5,0.75,resid,3.4730117321014404,1.0,0.0,,
qa_9,qa,final,16,5,1.0,resid,5.3275041580200195,1.0,0.0,,
qa_12,qa,mid,0,1,0.25,resid,5.044190402259119e-06,0.0,-0.0012254267930984497,,
qa_12,qa,mid,0,1,0.5,resid,1.7360738638672046e-05,0.0,0.003080129623413086,,
qa_12,qa,mid,0,1,0.75,resid,4.130171419092221e-06,0.0,0.06004893779754639,,
qa_12,qa,mid,0,1,1.0,resid,3.690029416247853e-06,0.0,0.06297391653060913,,
qa_12,qa,mid,0,3,0.25,resid,1.0098094207933173e-05,0.0,0.0003701448440551758,,
qa_12,qa,mid,0,3,0.5,resid,9.62218655331526e-06,0.0,0.0029632002115249634,,
qa_12,qa,mid,0,3,0.75,resid,1.971540041267872e-05,0.0,0.1505122184753418,,
qa_12,qa,mid,0,3,1.0,resid,5.8523564803181216e-05,0.0,0.15872371196746826,,
qa_12,qa,mid,0,5,0.25,resid,5.0169410314993e-06,0.0,0.00022870302200317383,,
qa_12,qa,mid,0,5,0.5,resid,2.726815546338912e-05,0.0,0.011391833424568176,,
qa_12,qa,mid,0,5,0.75,resid,3.9600625314051285e-05,0.0,0.23519548773765564,,
qa_12,qa,mid,0,5,1.0,resid,0.00010436518641654402,0.0,0.25593626499176025,,
qa_12,qa,mid,2,1,0.25,resid,5.969915946479887e-06,0.0,0.0012116730213165283,,
qa_12,qa,mid,2,1,0.5,resid,4.598773102770792e-06,0.0,-0.001042783260345459,,
qa_12,qa,mid,2,1,0.75,resid,1.508528566773748e-05,0.0,0.05032500624656677,,
qa_12,qa,mid,2,1,1.0,resid,4.611018539435463e-06,0.0,0.059846431016922,,
qa_12,qa,mid,2,3,0.25,resid,3.656952230812749e-06,0.0,-0.0003048926591873169,,
qa_12,qa,mid,2,3,0.5,resid,3.6265635117160855e-06,0.0,0.01799173653125763,,
qa_12,qa,mid,2,3,0.75,resid,8.945038644014858e-06,0.0,0.1342501938343048,,
qa_12,qa,mid,2,3,1.0,resid,1.7948079403140582e-05,0.0,0.14894703030586243,,
qa_12,qa,mid,2,5,0.25,resid,1.7856538761407137e-05,0.0,0.0012455135583877563,,
qa_12,qa,mid,2,5,0.5,resid,2.635440068843309e-05,0.0,0.02272564172744751,,
qa_12,qa,mid,2,5,0.75,resid,5.075585431768559e-05,0.0,0.2127760648727417,,
qa_12,qa,mid,2,5,1.0,resid,0.00010006078809965402,0.0,0.2282627522945404,,
qa_12,qa,mid,4,1,0.25,resid,3.384235014891601e-06,0.0,-0.0010674744844436646,,
qa_12,qa,mid,4,1,0.5,resid,8.010734745766968e-06,0.0,0.00010561943054199219,,
qa_12,qa,mid,4,1,0.75,resid,1.8899421775131486e-05,0.0,0.045451849699020386,,
qa_12,qa,mid,4,1,1.0,resid,1.7554795704199933e-05,0.0,0.056565940380096436,,
qa_12,qa,mid,4,3,0.25,resid,1.4740872757101897e-05,0.0,-0.0009703189134597778,,
qa_12,qa,mid,4,3,0.5,resid,1.5954006812535226e-05,0.0,0.01624073088169098,,
qa_12,qa,mid,4,3,0.75,resid,2.577414306870196e-05,0.0,0.12411856651306152,,
qa_12,qa,mid,4,3,1.0,resid,3.8132155168568715e-05,0.0,0.1430816352367401,,
qa_12,qa,mid,4,5,0.25,resid,5.771515589003684e-06,0.0,-0.0007209926843643188,,
qa_12,qa,mid,4,5,0.5,resid,1.5311255992855877e-05,0.0,0.027139291167259216,,
qa_12,qa,mid,4,5,0.75,resid,1.5052066373755224e-05,0.0,0.21487697958946228,,
qa_12,qa,mid,4,5,1.0,resid,2.0315383153501898e-05,0.0,0.23443534970283508,,
qa_12,qa,mid,6,1,0.25,resid,2.9153338800824713e-06,0.0,-0.001314699649810791,,
qa_12,qa,mid,6,1,0.5,resid,7.006872692727484e-06,0.0,-0.0023040473461151123,,
qa_12,qa,mid,6,1,0.75,resid,1.2362946108623873e-05,0.0,0.03984746336936951,,
qa_12,qa,mid,6,1,1.0,resid,3.4551428598206257e-06,0.0,0.06112852692604065,,
qa_12,qa,mid,6,3,0.25,resid,6.559705980180297e-06,0.0,-0.0009694397449493408,,
qa_12,qa,mid,6,3,0.5,resid,1.5461275324923918e-05,0.0,0.015560179948806763,,
qa_12,qa,mid,6,3,0.75,resid,3.790846903939382e-06,0.0,0.11583203077316284,,
qa_12,qa,mid,6,3,1.0,resid,1.686103678366635e-05,0.0,0.15009629726409912,,
qa_12,qa,mid,6,5,0.25,resid,8.623573194199707e-06,0.0,-0.0006549954414367676,,
qa_12,qa,mid,6,5,0.5,resid,3.895320787705714e-06,0.0,0.02982582151889801,,
qa_12,qa,mid,6,5,0.75,resid,7.5540924626693595e-06,0.0,0.21341633796691895,,
qa_12,qa,mid,6,5,1.0,resid,1.6365040210075676e-05,0.0,0.2521562874317169,,
qa_12,qa,mid,12,1,0.25,resid,3.931856554117985e-06,0.0,-0.00021919608116149902,,
qa_12,qa,mid,12,1,0.5,resid,6.209241291799117e-06,0.0,-0.0007293671369552612,,
qa_12,qa,mid,12,1,0.75,resid,2.923207148342044e-06,0.0,0.046834737062454224,,
qa_12,qa,mid,12,1,1.0,resid,3.441507260504295e-06,0.0,0.06179538369178772,,
qa_12,qa,mid,12,3,0.25,resid,3.4290608255105326e-06,0.0,-9.270012378692627e-05,,
qa_12,qa,mid,12,3,0.5,resid,3.5211055546824355e-06,0.0,0.0013924986124038696,,
qa_12,qa,mid,12,3,0.75,resid,8.908696145226713e-06,0.0,0.11467713117599487,,
qa_12,qa,mid,12,3,1.0,resid,3.525663260006695e-06,0.0,0.14800795912742615,,
qa_12,qa,mid,12,5,0.25,resid,1.118295404012315e-05,0.0,-0.0007989406585693359,,
qa_12,qa,mid,12,5,0.5,resid,6.097238838265184e-06,0.0,0.008392184972763062,,
qa_12,qa,mid,12,5,0.75,resid,6.302341716946103e-06,0.0,0.2252328097820282,,
qa_12,qa,mid,12,5,1.0,resid,1.62875403475482e-05,0.0,0.2630746066570282,,
qa_12,qa,mid,16,1,0.25,resid,4.177185019216267e-06,0.0,-0.0011691898107528687,,
qa_12,qa,mid,16,1,0.5,resid,4.731296940008178e-06,0.0,-0.0001090019941329956,,
qa_12,qa,mid,16,1,0.75,resid,7.687030119996052e-06,0.0,0.03719106316566467,,
qa_12,qa,mid,16,1,1.0,resid,1.659248664509505e-05,0.0,0.05429670214653015,,
