task_id,domain,layer,div_mon,div_pla
math_20,math,3,0.0020882487297058105,0.005495250225067139
math_20,math,4,0.0025880932807922363,0.007216155529022217
math_20,math,5,0.0025524497032165527,0.006483674049377441
math_20,math,6,0.0019710659980773926,0.00563424825668335
math_20,math,7,0.0019489526748657227,0.005982398986816406
math_20,math,8,0.0019987821578979492,0.005759716033935547
math_20,math,9,0.0021538138389587402,0.006657660007476807
math_20,math,10,0.0020941495895385742,0.006638646125793457
math_20,math,11,0.0020815134048461914,0.00675886869430542
math_20,math,12,0.0018205642700195312,0.006298243999481201
math_20,math,13,0.0019126534461975098,0.007286965847015381
math_20,math,14,0.001960933208465576,0.007741689682006836
math_20,math,15,0.0019487738609313965,0.007984399795532227
math_20,math,16,0.0019884109497070312,0.008230924606323242
math_20,math,17,0.0023366212844848633,0.009421169757843018
math_20,math,18,0.002282559871673584,0.009628117084503174
math_20,math,19,0.002639591693878174,0.01119464635848999
math_20,math,20,0.0027546286582946777,0.010771453380584717
math_20,math,21,0.002258598804473877,0.0078084468841552734
math_20,math,22,0.0022058486938476562,0.008246898651123047
math_20,math,23,0.0019471049308776855,0.007170140743255615
math_20,math,24,0.0016501545906066895,0.00550234317779541
math_20,math,25,0.0016252398490905762,0.0049013495445251465
math_20,math,26,0.0013016462326049805,0.003850281238555908
math_20,math,27,0.0018773674964904785,0.0051541924476623535
qa_25,qa,0,0.004424571990966797,0.007392942905426025
qa_25,qa,1,0.004719078540802002,0.006658494472503662
qa_25,qa,2,0.003965795040130615,0.005297064781188965
qa_25,qa,3,0.0048062801361083984,0.006406009197235107
qa_25,qa,4,0.005793452262878418,0.007857263088226318
qa_25,qa,5,0.005503296852111816,0.00718003511428833
qa_25,qa,6,0.004466235637664795,0.005849361419677734
qa_25,qa,7,0.00483626127243042,0.007132828235626221
qa_25,qa,8,0.004691958427429199,0.007199108600616455
qa_25,qa,9,0.005763113498687744,0.00844573974609375
qa_25,qa,10,0.005263924598693848,0.008209466934204102
qa_25,qa,11,0.005514919757843018,0.008322536945343018
qa_25,qa,12,0.00465315580368042,0.007127523422241211
qa_25,qa,13,0.005308985710144043,0.008407533168792725
qa_25,qa,14,0.005617082118988037,0.008967816829681396
qa_25,qa,15,0.006095170974731445,0.00972837209701538
qa_25,qa,16,0.005122184753417969,0.008075892925262451
qa_25,qa,17,0.005603194236755371,0.008726537227630615
qa_25,qa,18,0.005373239517211914,0.008349597454071045
qa_25,qa,19,0.007553398609161377,0.010813355445861816
qa_25,qa,20,0.006703674793243408,0.009470880031585693
qa_25,qa,21,0.004297792911529541,0.00641024112701416
qa_25,qa,22,0.004406929016113281,0.006308257579803467
qa_25,qa,23,0.003880620002746582,0.005260288715362549
qa_25,qa,24,0.003074467182159424,0.0044817328453063965
qa_25,qa,25,0.00269472599029541,0.003870666027069092
qa_25,qa,26,0.002219080924987793,0.00346297025680542
qa_25,qa,27,0.004067540168762207,0.006720125675201416
math_75,math,0,0.00785815715789795,0.009819865226745605
math_75,math,1,0.006719410419464111,0.007475793361663818
math_75,math,2,0.004816830158233643,0.0052411556243896484
math_75,math,3,0.006322920322418213,0.007113039493560791
math_75,math,4,0.0076683759689331055,0.008278965950012207
math_75,math,5,0.007024407386779785,0.007487237453460693
math_75,math,6,0.0059285759925842285,0.006031930446624756
math_75,math,7,0.006763100624084473,0.0065326690673828125
math_75,math,8,0.006533920764923096,0.006182670593261719
math_75,math,9,0.0070302486419677734,0.006792783737182617
math_75,math,10,0.006510019302368164,0.007069587707519531
math_75,math,11,0.006811082363128662,0.007851362228393555
math_75,math,12,0.0066738128662109375,0.007358253002166748
math_75,math,13,0.007342338562011719,0.008144915103912354
math_75,math,14,0.007661640644073486,0.008419811725616455
math_75,math,15,0.007661998271942139,0.008857011795043945
math_75,math,16,0.008006691932678223,0.009016036987304688
math_75,math,17,0.009104132652282715,0.01003044843673706
math_75,math,18,0.00921010971069336,0.009645164012908936
math_75,math,19,0.010372757911682129,0.011714637279510498
math_75,math,20,0.012497484683990479,0.013604581356048584
math_75,math,21,0.00989454984664917,0.01075059175491333
math_75,math,22,0.010425806045532227,0.01168447732925415
math_75,math,23,0.009446918964385986,0.010488450527191162
math_75,math,24,0.007172226905822754,0.007678508758544922
math_75,math,25,0.006702780723571777,0.0074294209480285645
math_75,math,26,0.005249977111816406,0.005646705627441406
math_75,math,27,0.007784485816955566,0.009022057056427002
qa_22,qa,0,0.012267231941223145,0.03598278760910034
qa_22,qa,1,0.009949147701263428,0.02974092960357666
qa_22,qa,2,0.007223248481750488,0.020693182945251465
qa_22,qa,3,0.009980320930480957,0.028418302536010742
qa_22,qa,4,0.013932883739471436,0.0348362922668457
qa_22,qa,5,0.013601601123809814,0.034820556640625
qa_22,qa,6,0.011891961097717285,0.03237104415893555
qa_22,qa,7,0.013565123081207275,0.039526402950286865
qa_22,qa,8,0.013638317584991455,0.03979802131652832
qa_22,qa,9,0.015404105186462402,0.04657340049743652
qa_22,qa,10,0.014894068241119385,0.04599088430404663
qa_22,qa,11,0.015171527862548828,0.04722493886947632
qa_22,qa,12,0.01369863748550415,0.04148799180984497
qa_22,qa,13,0.014416337013244629,0.042952537536621094
qa_22,qa,14,0.015580475330352783,0.046286702156066895
qa_22,qa,15,0.01790463924407959,0.05375140905380249
qa_22,qa,16,0.01729637384414673,0.049738943576812744
qa_22,qa,17,0.017958641052246094,0.05322098731994629
qa_22,qa,18,0.017285585403442383,0.05169260501861572
qa_22,qa,19,0.02063673734664917,0.06515192985534668
qa_22,qa,20,0.021696031093597412,0.06269419193267822
qa_22,qa,21,0.014637231826782227,0.04478937387466431
qa_22,qa,22,0.014752864837646484,0.04623091220855713
qa_22,qa,23,0.013019979000091553,0.039692580699920654
qa_22,qa,24,0.01057732105255127,0.034502267837524414
qa_22,qa,25,0.009248852729797363,0.02884697914123535
qa_22,qa,26,0.007912218570709229,0.023525655269622803
qa_22,qa,27,0.01858806610107422,0.0689619779586792
code_27,code,0,0.0038322806358337402,0.07640475034713745
code_27,code,1,0.002986609935760498,0.05965512990951538
code_27,code,2,0.002054750919342041,0.04236781597137451
code_27,code,3,0.002725660800933838,0.06328535079956055
code_27,code,4,0.0035780668258666992,0.07788342237472534
code_27,code,5,0.003155827522277832,0.06856036186218262
code_27,code,6,0.00246506929397583,0.05691760778427124
code_27,code,7,0.002593398094177246,0.06749165058135986
code_27,code,8,0.0023952126502990723,0.06378173828125
code_27,code,9,0.0027149319648742676,0.07102257013320923
code_27,code,10,0.0025590062141418457,0.07076740264892578
code_27,code,11,0.0028037428855895996,0.08150839805603027
code_27,code,12,0.002688586711883545,0.07820546627044678
code_27,code,13,0.0032216906547546387,0.10039299726486206
code_27,code,14,0.0031714439392089844,0.10418081283569336
code_27,code,15,0.0031906962394714355,0.12215632200241089
code_27,code,16,0.00308382511138916,0.11737263202667236
code_27,code,17,0.00354158878326416,0.1246938705444336
code_27,code,18,0.003749668598175049,0.13641595840454102
code_27,code,19,0.0042681097984313965,0.15732508897781372
code_27,code,20,0.004571735858917236,0.14238691329956055
code_27,code,21,0.003548741340637207,0.10861021280288696
code_27,code,22,0.003804802894592285,0.1205708384513855
code_27,code,23,0.003172576427459717,0.09660285711288452
code_27,code,24,0.0025228261947631836,0.07834786176681519
code_27,code,25,0.0026186108589172363,0.07437437772750854
code_27,code,26,0.0019057989120483398,0.05746489763259888
code_27,code,27,0.0039020180702209473,0.13437873125076294
math_53,math,0,0.0007343888282775879,0.005060911178588867
math_53,math,1,0.0006078481674194336,0.004670441150665283
math_53,math,2,0.0004547238349914551,0.0037847161293029785
math_53,math,3,0.0006975531578063965,0.005016744136810303
math_53,math,4,0.0009002089500427246,0.005719542503356934
math_53,math,5,0.0008072257041931152,0.004794716835021973
math_53,math,6,0.0005944967269897461,0.003948807716369629
math_53,math,7,0.0005323886871337891,0.004173636436462402
math_53,math,8,0.0004864931106567383,0.004289090633392334
math_53,math,9,0.0005083680152893066,0.004584074020385742
math_53,math,10,0.0005030035972595215,0.0038371682167053223
math_53,math,11,0.0005969405174255371,0.0037989020347595215
math_53,math,12,0.00047135353088378906,0.0033658742904663086
math_53,math,13,0.0005232691764831543,0.00390625
math_53,math,14,0.0004913806915283203,0.004122436046600342
math_53,math,15,0.0005129575729370117,0.00398564338684082
math_53,math,16,0.0005113482475280762,0.004130423069000244
math_53,math,17,0.0004780888557434082,0.0051406025886535645
math_53,math,18,0.0004391670227050781,0.005154252052307129
math_53,math,19,0.0005035400390625,0.006119668483734131
math_53,math,20,0.00048673152923583984,0.00589221715927124
math_53,math,21,0.00040137767791748047,0.004249751567840576
math_53,math,22,0.0003845691680908203,0.0044724345207214355
math_53,math,23,0.00032651424407958984,0.0041408538818359375
math_53,math,24,0.00025767087936401367,0.0029972195625305176
math_53,math,25,0.00025475025177001953,0.0031743645668029785
math_53,math,26,0.00023698806762695312,0.0027391910552978516
math_53,math,27,0.0005814433097839355,0.0063054561614990234
math_49,math,0,0.0028775930404663086,0.0036550164222717285
math_49,math,1,0.0023267269134521484,0.0029793381690979004
math_49,math,2,0.0017560124397277832,0.0023076534271240234
math_49,math,3,0.002449929714202881,0.0032614469528198242
math_49,math,4,0.0029485225677490234,0.003712952136993408
math_49,math,5,0.002567112445831299,0.003329634666442871
math_49,math,6,0.002197086811065674,0.0028014183044433594
math_49,math,7,0.0024284720420837402,0.0033159255981445312
math_49,math,8,0.0024344921112060547,0.003321230411529541
math_49,math,9,0.002542734146118164,0.0034529566764831543
math_49,math,10,0.0026198625564575195,0.003435373306274414
math_49,math,11,0.0027179718017578125,0.0036498308181762695
math_49,math,12,0.0025421977043151855,0.00331801176071167
math_49,math,13,0.002729058265686035,0.003659486770629883
math_49,math,14,0.00260007381439209,0.0036693215370178223
math_49,math,15,0.0026500821113586426,0.003928124904632568
math_49,math,16,0.0025899410247802734,0.0038534998893737793
math_49,math,17,0.0032200217247009277,0.00517117977142334
math_49,math,18,0.002794325351715088,0.004893362522125244
math_49,math,19,0.0032283663749694824,0.00544583797454834
math_49,math,20,0.0030266642570495605,0.005457878112792969
math_49,math,21,0.0021532773971557617,0.004881918430328369
math_49,math,22,0.0021625161170959473,0.004493772983551025
math_49,math,23,0.0019411444664001465,0.004055917263031006
math_49,math,24,0.0015944242477416992,0.002957582473754883
math_49,math,25,0.0017538666725158691,0.0031536221504211426
math_49,math,26,0.0013353824615478516,0.002310812473297119
math_49,math,27,0.002490222454071045,0.005930900573730469
qa_12,qa,0,0.014752686023712158,0.010911047458648682
qa_12,qa,1,0.009743452072143555,0.007821083068847656
qa_12,qa,2,0.006528019905090332,0.005208611488342285
qa_12,qa,3,0.009550213813781738,0.007105588912963867
qa_12,qa,4,0.011968374252319336,0.009025156497955322
qa_12,qa,5,0.013339340686798096,0.010640323162078857
qa_12,qa,6,0.011783301830291748,0.009055912494659424
qa_12,qa,7,0.013444364070892334,0.010102510452270508
qa_12,qa,8,0.013874948024749756,0.009810268878936768
qa_12,qa,9,0.0157434344291687,0.010750770568847656
qa_12,qa,10,0.016419529914855957,0.010686814785003662
qa_12,qa,11,0.017336666584014893,0.011352360248565674
qa_12,qa,12,0.015442907810211182,0.010388374328613281
qa_12,qa,13,0.0184517502784729,0.011683344841003418
qa_12,qa,14,0.019404709339141846,0.012280762195587158
qa_12,qa,15,0.023129761219024658,0.014164566993713379
qa_12,qa,16,0.022225499153137207,0.01396322250366211
qa_12,qa,17,0.024083375930786133,0.01515883207321167
qa_12,qa,18,0.02534353733062744,0.015167951583862305
qa_12,qa,19,0.027494728565216064,0.01730024814605713
qa_12,qa,20,0.026960134506225586,0.01708400249481201
qa_12,qa,21,0.0186920166015625,0.012279212474822998
qa_12,qa,22,0.019663691520690918,0.012943685054779053
qa_12,qa,23,0.01621490716934204,0.010683000087738037
qa_12,qa,24,0.014537692070007324,0.00979989767074585
qa_12,qa,25,0.012357711791992188,0.008208870887756348
qa_12,qa,26,0.010407626628875732,0.006990611553192139
qa_12,qa,27,0.018446743488311768,0.012331962585449219
qa_5,qa,0,0.017916560173034668,0.012697875499725342
qa_5,qa,1,0.013698875904083252,0.008977413177490234
qa_5,qa,2,0.008465349674224854,0.005646884441375732
qa_5,qa,3,0.012458205223083496,0.008693814277648926
qa_5,qa,4,0.014574170112609863,0.010865211486816406
qa_5,qa,5,0.01359027624130249,0.010376691818237305
qa_5,qa,6,0.012209594249725342,0.009672224521636963
qa_5,qa,7,0.012673556804656982,0.01085817813873291
qa_5,qa,8,0.012496590614318848,0.010856866836547852
qa_5,qa,9,0.013788878917694092,0.011518478393554688
qa_5,qa,10,0.014180481433868408,0.012174725532531738
qa_5,qa,11,0.015847444534301758,0.01295536756515503
qa_5,qa,12,0.015198588371276855,0.011886537075042725
qa_5,qa,13,0.01734483242034912,0.01288670301437378
qa_5,qa,14,0.01829063892364502,0.013345897197723389
qa_5,qa,15,0.021142303943634033,0.014735400676727295
qa_5,qa,16,0.020266592502593994,0.014330625534057617
qa_5,qa,17,0.023185014724731445,0.015284955501556396
qa_5,qa,18,0.023676276206970215,0.01490330696105957
qa_5,qa,19,0.02646493911743164,0.017908930778503418
qa_5,qa,20,0.02548527717590332,0.019002556800842285
qa_5,qa,21,0.018631339073181152,0.014953851699829102
qa_5,qa,22,0.01774430274963379,0.015520870685577393
qa_5,qa,23,0.013932526111602783,0.012981832027435303
qa_5,qa,24,0.011109590530395508,0.011199891567230225
qa_5,qa,25,0.010155975818634033,0.009980201721191406
qa_5,qa,26,0.007960021495819092,0.008653700351715088
qa_5,qa,27,0.021001875400543213,0.02392876148223877
math_14,math,0,0.00367051362991333,0.010683000087738037
math_14,math,1,0.0037139058113098145,0.008219540119171143
math_14,math,2,0.002590179443359375,0.005788922309875488
math_14,math,3,0.003662109375,0.009366452693939209
math_14,math,4,0.0044127702713012695,0.011584997177124023
math_14,math,5,0.004112064838409424,0.009903252124786377
math_14,math,6,0.0032518506050109863,0.008407175540924072
math_14,math,7,0.003526151180267334,0.010246634483337402
math_14,math,8,0.0036575794219970703,0.00968313217163086
math_14,math,9,0.0036919713020324707,0.012119889259338379
math_14,math,10,0.0037938356399536133,0.012799680233001709
math_14,math,11,0.00408482551574707,0.01416170597076416
math_14,math,12,0.0038340091705322266,0.01355820894241333
math_14,math,13,0.004649758338928223,0.01720196008682251
math_14,math,14,0.004972875118255615,0.01998060941696167
math_14,math,15,0.005358338356018066,0.0227891206741333
math_14,math,16,0.005564212799072266,0.021659135818481445
math_14,math,17,0.0061629414558410645,0.02054065465927124
math_14,math,18,0.006073713302612305,0.021123230457305908
math_14,math,19,0.007112324237823486,0.028509914875030518
math_14,math,20,0.007605910301208496,0.02597975730895996
math_14,math,21,0.005896151065826416,0.017939209938049316
math_14,math,22,0.0060828328132629395,0.018260478973388672
math_14,math,23,0.005121886730194092,0.015283763408660889
math_14,math,24,0.004112899303436279,0.011558949947357178
math_14,math,25,0.003935039043426514,0.010165870189666748
math_14,math,26,0.0036987662315368652,0.00883495807647705
math_14,math,27,0.004702508449554443,0.013732194900512695
code_1,code,0,0.004387199878692627,0.0025551319122314453
code_1,code,1,0.0031774044036865234,0.0016596317291259766
code_1,code,2,0.0025551915168762207,0.0013856887817382812
code_1,code,3,0.0034876465797424316,0.0018375515937805176
code_1,code,4,0.005121886730194092,0.0024039149284362793
code_1,code,5,0.004459381103515625,0.0021015405654907227
code_1,code,6,0.0035694241523742676,0.0017815232276916504
code_1,code,7,0.004332780838012695,0.0019559860229492188
code_1,code,8,0.0044945478439331055,0.0018540024757385254
code_1,code,9,0.0053386688232421875,0.00210648775100708
code_1,code,10,0.004940927028656006,0.0020435452461242676
code_1,code,11,0.005749404430389404,0.0020946264266967773
code_1,code,12,0.005350470542907715,0.0020340681076049805
code_1,code,13,0.0068089962005615234,0.0025370121002197266
code_1,code,14,0.006884932518005371,0.002664804458618164
code_1,code,15,0.007062315940856934,0.0028430819511413574
code_1,code,16,0.006619155406951904,0.0025826692581176758
code_1,code,17,0.0067708492279052734,0.0026700496673583984
code_1,code,18,0.007026493549346924,0.0027173757553100586
code_1,code,19,0.00822150707244873,0.003037095069885254
code_1,code,20,0.008348822593688965,0.0029291510581970215
code_1,code,21,0.0064032673835754395,0.002203524112701416
code_1,code,22,0.007211089134216309,0.0022739171981811523
code_1,code,23,0.005592048168182373,0.0017872452735900879
code_1,code,24,0.004637777805328369,0.0014572739601135254
code_1,code,25,0.004278361797332764,0.0013894438743591309
code_1,code,26,0.0033721923828125,0.001139998435974121
code_1,code,27,0.005639970302581787,0.002263784408569336
qa_36,qa,0,0.010693848133087158,0.0114976167678833
qa_36,qa,1,0.00705486536026001,0.007842004299163818
qa_36,qa,2,0.0035877227783203125,0.004194498062133789
qa_36,qa,3,0.004924476146697998,0.0062239766120910645
qa_36,qa,4,0.006395936012268066,0.007784605026245117
qa_36,qa,5,0.006479620933532715,0.007910013198852539
qa_36,qa,6,0.005851387977600098,0.007222592830657959
qa_36,qa,7,0.006725013256072998,0.008602619171142578
qa_36,qa,8,0.006779670715332031,0.008738875389099121
qa_36,qa,9,0.007554829120635986,0.009590446949005127
qa_36,qa,10,0.007308065891265869,0.00958329439163208
qa_36,qa,11,0.007555365562438965,0.010332584381103516
qa_36,qa,12,0.00711369514465332,0.009559452533721924
qa_36,qa,13,0.007634580135345459,0.010259568691253662
qa_36,qa,14,0.007914245128631592,0.010592460632324219
qa_36,qa,15,0.008261024951934814,0.011331439018249512
qa_36,qa,16,0.008214175701141357,0.011447906494140625
qa_36,qa,17,0.009246110916137695,0.012826919555664062
qa_36,qa,18,0.009648263454437256,0.013453125953674316
qa_36,qa,19,0.010896146297454834,0.01528841257095337
qa_36,qa,20,0.012104392051696777,0.016978859901428223
qa_36,qa,21,0.009208142757415771,0.01301807165145874
qa_36,qa,22,0.010496258735656738,0.01390373706817627
qa_36,qa,23,0.009042918682098389,0.012042641639709473
qa_36,qa,24,0.006912648677825928,0.009191155433654785
qa_36,qa,25,0.006176888942718506,0.008253931999206543
qa_36,qa,26,0.005438387393951416,0.0071718692779541016
qa_36,qa,27,0.014842569828033447,0.020065605640411377
math_35,math,0,0.01671820878982544,0.025796473026275635
math_35,math,1,0.014539480209350586,0.020209431648254395
math_35,math,2,0.010536909103393555,0.0139351487159729
math_35,math,3,0.016367018222808838,0.02103257179260254
math_35,math,4,0.020953357219696045,0.024484872817993164
math_35,math,5,0.018712162971496582,0.02183598279953003
math_35,math,6,0.015959560871124268,0.019027233123779297
math_35,math,7,0.01763516664505005,0.021352529525756836
math_35,math,8,0.017354726791381836,0.020261943340301514
math_35,math,9,0.018356502056121826,0.022016525268554688
math_35,math,10,0.01833099126815796,0.02243626117706299
math_35,math,11,0.019148170948028564,0.023400723934173584
math_35,math,12,0.018597781658172607,0.02245795726776123
math_35,math,13,0.021306276321411133,0.02569812536239624
math_35,math,14,0.022278904914855957,0.026367366313934326
math_35,math,15,0.025540947914123535,0.031058073043823242
math_35,math,16,0.024930357933044434,0.030324876308441162
math_35,math,17,0.034336626529693604,0.04347878694534302
math_35,math,18,0.03368443250656128,0.04136472940444946
math_35,math,19,0.03811770677566528,0.048715054988861084
math_35,math,20,0.038760602474212646,0.04820263385772705
math_35,math,21,0.03294593095779419,0.04462677240371704
math_35,math,22,0.0311165452003479,0.04169297218322754
math_35,math,23,0.026522278785705566,0.03557473421096802
math_35,math,24,0.020748615264892578,0.028253138065338135
math_35,math,25,0.021219849586486816,0.030779719352722168
math_35,math,26,0.01635611057281494,0.023016512393951416
math_35,math,27,0.039842069149017334,0.06556808948516846
qa_11,qa,0,0.005761325359344482,0.016857147216796875
qa_11,qa,1,0.004324793815612793,0.011602401733398438
qa_11,qa,2,0.002577483654022217,0.007751822471618652
qa_11,qa,3,0.004031062126159668,0.010543346405029297
qa_11,qa,4,0.006215274333953857,0.013984620571136475
qa_11,qa,5,0.006494700908660889,0.016738474369049072
qa_11,qa,6,0.005499780178070068,0.015027165412902832
qa_11,qa,7,0.0059816837310791016,0.017268836498260498
qa_11,qa,8,0.006198704242706299,0.017284631729125977
qa_11,qa,9,0.007334351539611816,0.018687903881072998
qa_11,qa,10,0.007677555084228516,0.01911485195159912
qa_11,qa,11,0.0074291229248046875,0.01890742778778076
qa_11,qa,12,0.006562948226928711,0.016809940338134766
qa_11,qa,13,0.007262885570526123,0.018523812294006348
qa_11,qa,14,0.007906198501586914,0.020180106163024902
qa_11,qa,15,0.007733583450317383,0.019429266452789307
qa_11,qa,16,0.007799088954925537,0.017980873584747314
qa_11,qa,17,0.007999598979949951,0.01873570680618286
qa_11,qa,18,0.008427441120147705,0.019811272621154785
qa_11,qa,19,0.010028064250946045,0.02290266752243042
qa_11,qa,20,0.011425435543060303,0.0255892276763916
qa_11,qa,21,0.0076351165771484375,0.017659485340118408
qa_11,qa,22,0.008703351020812988,0.020607590675354004
qa_11,qa,23,0.006959259510040283,0.01793503761291504
qa_11,qa,24,0.005865931510925293,0.015342772006988525
qa_11,qa,25,0.005166292190551758,0.013714611530303955
qa_11,qa,26,0.004892885684967041,0.012811660766601562
qa_11,qa,27,0.012291789054870605,0.02439051866531372
qa_27,qa,0,0.025349020957946777,0.0190313458442688
qa_27,qa,1,0.02075493335723877,0.014613032341003418
qa_27,qa,2,0.01926290988922119,0.012965559959411621
qa_27,qa,3,0.026626527309417725,0.018744707107543945
qa_27,qa,4,0.040092647075653076,0.02576512098312378
qa_27,qa,5,0.04024231433868408,0.02499997615814209
qa_27,qa,6,0.033655405044555664,0.02058088779449463
qa_27,qa,7,0.035113513469696045,0.02350836992263794
qa_27,qa,8,0.0353693962097168,0.022332608699798584
qa_27,qa,9,0.03759044408798218,0.027067482471466064
qa_27,qa,10,0.03745216131210327,0.02879154682159424
qa_27,qa,11,0.03692197799682617,0.030314624309539795
qa_27,qa,12,0.03087294101715088,0.02670001983642578
qa_27,qa,13,0.03557366132736206,0.0322108268737793
qa_27,qa,14,0.04067373275756836,0.033964455127716064
qa_27,qa,15,0.042847394943237305,0.03470343351364136
qa_27,qa,16,0.038485944271087646,0.031125962734222412
qa_27,qa,17,0.03750687837600708,0.030047476291656494
qa_27,qa,18,0.0366823673248291,0.028679847717285156
qa_27,qa,19,0.04522770643234253,0.035120487213134766
qa_27,qa,20,0.04007279872894287,0.030149757862091064
qa_27,qa,21,0.025280237197875977,0.019665122032165527
qa_27,qa,22,0.02760159969329834,0.020579397678375244
qa_27,qa,23,0.021146059036254883,0.015648305416107178
qa_27,qa,24,0.017573118209838867,0.013183414936065674
qa_27,qa,25,0.015080273151397705,0.011306464672088623
qa_27,qa,26,0.013233363628387451,0.00988847017288208
qa_27,qa,27,0.012691795825958252,0.009915590286254883
math_25,math,0,0.017491638660430908,0.030223190784454346
math_25,math,1,0.01071774959564209,0.02085733413696289
math_25,math,2,0.008795320987701416,0.01548236608505249
math_25,math,3,0.011530280113220215,0.019690990447998047
math_25,math,4,0.013484299182891846,0.02087581157684326
math_25,math,5,0.011389672756195068,0.017779111862182617
math_25,math,6,0.009686112403869629,0.01507711410522461
math_25,math,7,0.010384976863861084,0.016633450984954834
math_25,math,8,0.010138928890228271,0.016574978828430176
math_25,math,9,0.011082351207733154,0.01732546091079712
math_25,math,10,0.010348141193389893,0.016122162342071533
math_25,math,11,0.011008262634277344,0.016678035259246826
math_25,math,12,0.010691702365875244,0.015739858150482178
math_25,math,13,0.01177901029586792,0.017286598682403564
math_25,math,14,0.012433230876922607,0.01777815818786621
math_25,math,15,0.012854158878326416,0.018951594829559326
math_25,math,16,0.012564659118652344,0.01869267225265503
math_25,math,17,0.014611780643463135,0.020929336547851562
math_25,math,18,0.014790236949920654,0.02193087339401245
math_25,math,19,0.017953991889953613,0.025003910064697266
math_25,math,20,0.01852405071258545,0.026112914085388184
math_25,math,21,0.01330631971359253,0.019760072231292725
math_25,math,22,0.01436072587966919,0.02107846736907959
math_25,math,23,0.012400031089782715,0.01874488592147827
math_25,math,24,0.009101033210754395,0.014189660549163818
math_25,math,25,0.00962972640991211,0.015813589096069336
math_25,math,26,0.00827723741531372,0.013619184494018555
math_25,math,27,0.012412428855895996,0.01901257038116455
qa_33,qa,0,0.006152629852294922,0.007697939872741699
qa_33,qa,1,0.00541532039642334,0.006308197975158691
qa_33,qa,2,0.004017293453216553,0.0045920610427856445
qa_33,qa,3,0.005677998065948486,0.006684064865112305
qa_33,qa,4,0.007088661193847656,0.008436143398284912
qa_33,qa,5,0.006894826889038086,0.00881868600845337
qa_33,qa,6,0.006163537502288818,0.007820308208465576
qa_33,qa,7,0.006814837455749512,0.008716285228729248
qa_33,qa,8,0.00655895471572876,0.00853043794631958
qa_33,qa,9,0.006860554218292236,0.009304344654083252
qa_33,qa,10,0.006287932395935059,0.009312331676483154
qa_33,qa,11,0.006220102310180664,0.009334146976470947
qa_33,qa,12,0.0063204169273376465,0.009060859680175781
qa_33,qa,13,0.006580352783203125,0.009895861148834229
qa_33,qa,14,0.007415294647216797,0.011837601661682129
qa_33,qa,15,0.00820237398147583,0.012410998344421387
qa_33,qa,16,0.007976293563842773,0.012191951274871826
qa_33,qa,17,0.008573353290557861,0.012674510478973389
qa_33,qa,18,0.008781731128692627,0.012508690357208252
qa_33,qa,19,0.010624706745147705,0.015114963054656982
qa_33,qa,20,0.009849309921264648,0.014568984508514404
qa_33,qa,21,0.00671309232711792,0.00986027717590332
qa_33,qa,22,0.006426393985748291,0.009877204895019531
qa_33,qa,23,0.00514298677444458,0.00877910852432251
qa_33,qa,24,0.004190623760223389,0.0072119832038879395
qa_33,qa,25,0.003598451614379883,0.0058966875076293945
qa_33,qa,26,0.002830326557159424,0.004567325115203857
qa_33,qa,27,0.0048746466636657715,0.007470309734344482
qa_37,qa,0,0.005999624729156494,0.0057260990142822266
qa_37,qa,1,0.004284322261810303,0.004411935806274414
qa_37,qa,2,0.003819584846496582,0.004523634910583496
qa_37,qa,3,0.005756974220275879,0.007947266101837158
qa_37,qa,4,0.0074310302734375,0.009904623031616211
qa_37,qa,5,0.00731968879699707,0.009350955486297607
qa_37,qa,6,0.006150424480438232,0.008111536502838135
qa_37,qa,7,0.006506681442260742,0.00884711742401123
qa_37,qa,8,0.006098031997680664,0.008646667003631592
qa_37,qa,9,0.00681149959564209,0.009520292282104492
qa_37,qa,10,0.00653761625289917,0.009769439697265625
qa_37,qa,11,0.006074428558349609,0.008884549140930176
qa_37,qa,12,0.005318760871887207,0.008063316345214844
qa_37,qa,13,0.006118178367614746,0.009124994277954102
qa_37,qa,14,0.006552159786224365,0.009416818618774414
qa_37,qa,15,0.006302058696746826,0.010102629661560059
qa_37,qa,16,0.0055849552154541016,0.0086822509765625
qa_37,qa,17,0.005674958229064941,0.01054161787033081
qa_37,qa,18,0.005715012550354004,0.010588109493255615
qa_37,qa,19,0.007043659687042236,0.012412786483764648
qa_37,qa,20,0.006086826324462891,0.011469066143035889
qa_37,qa,21,0.004112541675567627,0.008340537548065186
qa_37,qa,22,0.004754066467285156,0.008234918117523193
qa_37,qa,23,0.0036690831184387207,0.00681304931640625
qa_37,qa,24,0.0028214454650878906,0.005358994007110596
qa_37,qa,25,0.0024369359016418457,0.004324853420257568
qa_37,qa,26,0.002126634120941162,0.0035869479179382324
qa_37,qa,27,0.0036284923553466797,0.006724178791046143
math_12,math,0,0.005649268627166748,0.012749552726745605
math_12,math,1,0.004146575927734375,0.008450865745544434
math_12,math,2,0.00304490327835083,0.005863189697265625
math_12,math,3,0.004647791385650635,0.007636904716491699
math_12,math,4,0.005876719951629639,0.009036064147949219
math_12,math,5,0.005522429943084717,0.008220076560974121
math_12,math,6,0.00469970703125,0.006956517696380615
math_12,math,7,0.005013823509216309,0.00732654333114624
math_12,math,8,0.005228698253631592,0.007139921188354492
math_12,math,9,0.005620777606964111,0.007854700088500977
